自動車メーカー,車種,型式,年式,駆動方法,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,仕様,備考,注意事項,定価,送料,SET価格
トヨタ,プリウス,ZVW30,09～15,2WD,,112481,,293999,TO-ZVW30-qq-e-72,TO-ZVW30-qq-e-d-72,TO-ZVW30,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/170<br>ダウン量(F/R):0～-80/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,プリウス,ZVW50/ZVW51,15～UP,2WD,,112481,,294000,TO-ZVW50-qq-e-311k,TO-ZVW50-qq-e-d-311k,TO-ZVW50,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/6<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-80/-30～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,フロント減衰力調整鉄板、加工必要,,129800,2500,127900
トヨタ,プリウスPHV,ZVW35,09～15,2WD,,112481,,294253,TO-ZVW35-qq-e-309k,TO-ZVW35-qq-e-d-309k,TO-ZVW35,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/170<br>ダウン量(F/R):0～-80/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,プリウスPHV,ZVW52,15～UP,2WD,,112481,,294255,TO-ZVW52-qq-e-312k,TO-ZVW52-qq-e-d-312k,TO-ZVW52,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/10<br>自由長(F/R):160/160<br>ダウン量(F/R):0～-80/-30～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,フロント減衰力調整鉄板、加工必要,,129800,2500,127900
トヨタ,プリウスα,ZVW40W/ZVW41W,12～UP,2WD,,112481,,294254,TO-ZVW40-qq-e-118,TO-ZVW40-qq-e-d-118,TO-ZVW40,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/170<br>ダウン量(F/R):0～-80/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ブレイド,E15,06～12,2WD,,112481,,294191,TO-E15-qq-e-95,TO-E15-qq-e-d-95,TO-E15,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-10～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ブレビス,JCG10,01～07,2WD,,112481,,294207,TO-JCG10-qq-e-42,TO-JCG10-qq-e-d-42,TO-JCG10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,プログレ,JCG10,98～07,2WD,,112481,,293956,TO-JCG10-qq-e-73,TO-JCG10-qq-e-d-73,TO-JCG10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,プロボックス,NCP58G,02～14,2WD,,112481,,294217,TO-NCP58-qq-e-232k,TO-NCP58-qq-e-d-232k,TO-NCP58,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/7.5<br>自由長(F/R):160/160<br>ダウン量(F/R):0～-90/-20～-50<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,プロボックス,NSP160V/NCP160V,14～UP,2WD,,112481,,293970,TO-NSP160-qq-e-239k,TO-NSP160-qq-e-d-239k,TO-NSP160,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):7/7.5<br>自由長(F/R):160/160<br>ダウン量(F/R):0～-90/-20～-50<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ポルテ,NNP10/NNP11,04～12,2WD,,112481,,294219,TO-NNP10-qq-e-235k,TO-NNP10-qq-e-d-235k,TO-NNP10,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/3.5<br>自由長(F/R):200/190<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,ポルテ,NSP140/NCP141/NSP141,12～UP,2WD,,112481,,294221,TO-NSP140-qq-e-238k,TO-NSP140-qq-e-d-238k,TO-NSP140,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4.5<br>自由長(F/R):180/170<br>ダウン量(F/R):0～-80/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークII,JZX100,96～00,2WD,,112481,,293963,TO-JZX100-qq-e-66,TO-JZX100-qq-e-d-66,TO-JZX100,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークII,JZX110,00～04,2WD,,112481,,294310,TO-JZS110-qq-e-222k,TO-JZS110-qq-e-d-222k,TO-JZS110,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークII,JZX115,00～04,4WD,,112481,,293958,TO-JZS115-qq-e-223k,TO-JZS115-qq-e-d-223k,TO-JZS115,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):150/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークIIブリット,GX11/JZX11,02～07,2WD,,112481,,293952,TO-GX11-qq-e-109,TO-GX11-qq-e-d-109,TO-GX11,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークX,GRX120/GRX121,04～09,2WD,,112481,,294195,TO-GRX120-qq-e-210k,TO-GRX120-qq-e-d-210k,TO-GRX120,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークX,GRX125,03～08,4WD,,112481,,293947,TO-GRX125-qq-e-69,TO-GRX125-qq-e-d-69,TO-GRX125,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-90/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークX,GRX130/GRX133,09～UP,2WD,,112481,,294196,TO-GRX130-qq-e-211k,TO-GRX130-qq-e-d-211k,TO-GRX130,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークX,GRX135,09～UP,4WD,,112481,,293948,TO-GRX135-qq-e-71,TO-GRX135-qq-e-d-71,TO-GRX135,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-90/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
トヨタ,マークXジオ,ANA10/GGA10,07～UP,2WD,,112481,,293927,TO-ANA10-qq-e-190k,TO-ANA10-qq-e-d-190k,TO-ANA10,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,GT-R,R35,07～UP,2WD,,112481,,293880,NI-R35-qq-e-140k,NI-R35-qq-e-d-140k,NI-R35,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/14<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,147900
日産,エルグランド,E51,02～10,2WD,,112481,,294120,NI-E51-qq-e-224,NI-E51-qq-e-d-224,NI-E51,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/-<br>スプリングレート(F/R):12/10<br>自由長(F/R):160/220<br>ダウン量(F/R):0～-80/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,エルグランド,NE51/MNE51,02～10,4WD,,112481,,293879,NI-NE51-qq-e-138k,NI-NE51-qq-e-d-138k,NI-NE51,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/-<br>スプリングレート(F/R):12/10<br>自由長(F/R):160/220<br>ダウン量(F/R):0～-80/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,エルグランド,PE52/TE52,10～UP,2WD,,112481,,293874,NI-E52-qq-e-129k,NI-E52-qq-e-d-129k,NI-E52,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/-<br>スプリングレート(F/R):12/10<br>自由長(F/R):140/220<br>ダウン量(F/R):0～-80/0～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,シーマ,HGY51,12～UP,2WD,,112481,,293876,NI-HGY51-qq-e-130k,NI-HGY51-qq-e-d-130k,NI-HGY51,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,137900
日産,シルビア,S15,98～00,2WD,,112481,,293881,NI-S15-qq-e-214,NI-S15-qq-e-d-214,NI-S15,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):200/200<br>ダウン量(F/R):0～-90/0～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,スカイライン,R34,99～02,2WD,,112481,,294295,NI-R34-qq-e-217,NI-R34-qq-e-d-217,NI-R34,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアブラケット、○型 or 凹型確認,,129800,2500,127900
日産,スカイライン,V35,03～04,2WD,,112481,,293883,NI-V35-qq-e-218,NI-V35-qq-e-d-218,NI-V35,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):180/160<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,コイルオーバータイプ,,129800,2500,127900
日産,スカイライン,V36,04～UP,2WD,,112481,,294128,NI-V36-qq-e-219,NI-V36-qq-e-d-219,NI-V36,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):160/160<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,コイルオーバータイプ,,129800,2500,127900
日産,スカイライン,V37,14～UP,2WD,,112481,,293884,NI-V37-qq-e-145k,NI-V37-qq-e-d-145k,NI-V37,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,フロントロア側、丸形 or コの字型,,129800,2500,127900
日産,スカイラインGT-R,R34,99～02,4WD,,112481,,294127,NI-R34-qq-e-222,NI-R34-qq-e-d-222,NI-R34,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,セフィーロ,A32,94～98,2WD,,112481,,293870,NI-A32-qq-e-204,NI-A32-qq-e-d-204,NI-A32,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,セフィーロ,A33,98～03,2WD,,112481,,294116,NI-A33-qq-e-205,NI-A33-qq-e-d-205,NI-A33,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,セレナ,C25/CC25,05～10,2WD,,112481,,294118,NI-C25-qq-e-231,NI-C25-qq-e-d-231,NI-C25,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/145<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,セレナ,C26/FC26/HC26/FPC26/HFC26,10～16,2WD,,112481,,293871,NI-C26-qq-e-232,NI-C26-qq-e-d-232,NI-C26,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/145<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,セレナ,C27/FC27/GFC27/GC27/HFC27,16～UP,2WD,,112481,,293872,NI-C27-qq-e-127k,NI-C27-qq-e-d-127k,NI-C27,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/8<br>自由長(F/R):160/145<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,ティーダ,C11/JC11,06～UP,2WD,,112481,,294117,NI-C11-qq-e-233,NI-C11-qq-e-d-233,NI-C11,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):180/160<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,ノート,E12,12～UP,2WD,,112481,,294119,NI-E12-qq-e-128k,NI-E12-qq-e-d-128k,NI-E12,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4.5<br>自由長(F/R):160/160<br>ダウン量(F/R):-30～-80/-40～-80<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,フーガ,PNY50,04～09,4WD,,112481,,294294,NI-PNY50-qq-e-210,NI-PNY50-qq-e-d-210,NI-PNY50,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,コイルオーバータイプ,,129800,2500,127900
日産,フーガ,Y50/PY50/GY50,04～09,2WD,,112481,,294129,NI-Y50-qq-e-209,NI-Y50-qq-e-d-209,NI-Y50,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,コイルオーバータイプ,,129800,2500,127900
日産,フーガ,Y51,09～UP,2WD,,112481,,293885,NI-Y51-qq-e-27k,NI-Y51-qq-e-d-27k,NI-Y51,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,フェアレディZ,Z32,90～96,2WD,,112481,,294296,NI-Z32-qq-e-206,NI-Z32-qq-e-d-206,NI-Z32,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,フェアレディZ,Z33,03～08,2WD,,112481,,293886,NI-Z33-qq-e-207,NI-Z33-qq-e-d-207,NI-Z33,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):180/160<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,コイルオーバータイプ,,129800,2500,127900
日産,フェアレディZ,Z34,09～UP,2WD,,112481,,294130,NI-Z34-qq-e-208,NI-Z34-qq-e-d-208,NI-Z34,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):16/12<br>自由長(F/R):160/160<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,コイルオーバータイプ,,129800,2500,127900
日産,ブルーバードシルフィ,G11/KG11,05～12,2WD,,112481,,294121,NI-G11-qq-e-203,NI-G11-qq-e-d-203,NI-G11,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/5<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,ブルーバードシルフィ,TG10/FG10/QG10,00～05,2WD,,112481,,293882,NI-TG10-qq-e-141k,NI-TG10-qq-e-d-141k,NI-TG10,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/鉄<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,マーチ,K12,02～10,2WD,,112481,,294123,NI-K12-qq-e-135k,NI-K12-qq-e-d-135k,NI-K12,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/4.5<br>自由長(F/R):130/130<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,マーチ,K13,10～UP,2WD,,112481,,294124,NI-K13-qq-e-226,NI-K13-qq-e-d-226,NI-K13,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/4.5<br>自由長(F/R):160/160<br>ダウン量(F/R):-30～-80/-40～-90<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,モコ,MG22S,11～UP,2WD,,112481,,293877,NI-MG22-qq-e-227,NI-MG22-qq-e-d-227,NI-MG22,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-90/-20～-60<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,リアショック要確認,,129800,2500,127900
日産,モコ,MG22S,11～UP,4WD,,112481,,294125,NI-MG22-qq-e-228,NI-MG22-qq-e-d-228,NI-MG22,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/135<br>ダウン量(F/R):0～-60/0～-40<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,リアショック要確認,,129800,2500,127900
日産,リーフ,ZE1,17～UP,2WD,,112481,,293887,NI-ZE1-qq-e-150k,NI-ZE1-qq-e-d-150k,NI-ZE1,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6.5<br>自由長(F/R):130/140<br>ダウン量(F/R):0～-80/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,ルークス,ML21S,09～UP,2WD,,112481,,293878,NI-ML21S-qq-e-136k,NI-ML21S-qq-e-d-136k,NI-ML21S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/115<br>ダウン量(F/R):0～-90/-20～-60<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,ルークス,ML21S,09～UP,4WD,,112481,,294126,NI-ML21S-qq-e-137k,NI-ML21S-qq-e-d-137k,NI-ML21S,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/115<br>ダウン量(F/R):0～-60/0～-40<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
日産,ローレル,C35,98～00,2WD,,112481,,293873,NI-C35-qq-e-223,NI-C35-qq-e-d-223,NI-C35,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6<br>自由長(F/R):200/200<br>ダウン量(F/R):0～-90/0～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,CR-V,RE3,06～11,2WD,,112481,,293820,HO-RE3-qq-e-175,HO-RE3-qq-e-d-175,HO-RE3,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):16/18<br>自由長(F/R):180/150<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,CR-V,RE4,06～11,4WD,,112481,,294070,HO-RE4-qq-e-176,HO-RE4-qq-e-d-176,HO-RE4,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):16/18<br>自由長(F/R):180/150<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,CR-V,RM1,11～UP,2WD,,112481,,294073,HO-RM1-qq-e-177,HO-RM1-qq-e-d-177,HO-RM1,IDEAL,TRUEVA,アッパーマウント(F/R):ラバー/ラバー<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/16<br>自由長(F/R):200/180<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,CR-V,RM4,11～UP,4WD,,112481,,294074,HO-RM4-qq-e-178,HO-RM4-qq-e-d-178,HO-RM4,IDEAL,TRUEVA,アッパーマウント(F/R):ラバー/ラバー<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):10/16<br>自由長(F/R):200/180<br>ダウン量(F/R):0～-60/-20～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,N-BOX,JF1,11～17,2WD,,112481,,293805,HO-JF1-qq-e-200,HO-JF1-qq-e-d-200,HO-JF1,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,N-BOX,JF3,17～UP,2WD,,112481,,293806,HO-JF3-qq-e-63k,HO-JF3-qq-e-d-63k,HO-JF3,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-75/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
ホンダ,N-ONE,JG1,11～UP,2WD,,112481,,293807,HO-JG1-qq-e-201,HO-JG1-qq-e-d-201,HO-JG1,IDEAL,TRUEVA,アッパーマウント(F/R):純正流用/純正流用<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):6/4<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-80/-30～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
