自動車メーカー,車種,型式,年式,グレード,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,アッパーマウント(F/R),バネレート(F/R),減衰力調整(F/R),オーバーホール(F/R),最大車高調整幅(F/R),推奨車高調整幅(F/R),参考車高(F/R),内径(F/R),自由長(F/R),車高調整機構(F/R),仕様,備考,注意事項,定価,SET価格
日産,ステージア,WGNC34,1996/9～2001/10,25tRSV/25RS/25X/RS-Four,4WD/2500・2500T<br>リヤショック:丸目形状<br>RS-Four Sは適合不可,95040,,241871,290-61P-CN-qq-e-f1-550,290-61P-CN-qq-e-d-550,4996338091642,290 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,9k(7・8・10・11)/6k(4・5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-65～0/-63～0,-60～0/-55～0,-40/-30,65/73,200/250ヘルパースプリング,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,132000,104800
日産,ステージア,NM35,2001/10～2007/6,250RX Four/250tRX Four/250RS Four/250tRS Four,4WD/2500・2500T,99360,,241395,293-61P-CN-qq-e-f1-548,293-61P-CN-qq-e-d-548,4996338091673,293 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/-,12k(11・14)/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-73～0/-85～-10,-70～-10/-65～-10,-50/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,ステージア,M35,2001/10～2007/6,250RX/250RSV/250RS,FR/2500・2500T,99360,,241394,292-61P-CN-qq-e-f1-546,292-61P-CN-qq-e-d-546,4996338091666,292 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/-,9k(8・10・11・12)/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-80～0/-65～0,-65～-10/-65～0,-50/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,セレナ,C25/CC25,2005/5～2010/11,G/S/RS/RX/ライダー/ハイウェイスター,FF/2000<br>2WD車,87840,,241627,269-62P-CBLF-qq-e-f1-120,269-62P-CBLF-qq-e-d-120,4996338071187,269 62P CBLF,CUSCO,STREET ZERO,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～0/-50～-20(-30～0),-50～-10/-50～-20(-30～0),-35/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
日産,セレナ,FNC26,2010/11～2016/8,ハイウェイスター,4WD/2000,87840,,241148,273-62P-CBF-qq-e-f1-134,273-62P-CBF-qq-e-d-134,4996338071200,273 62P CBF,CUSCO,STREET ZERO,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～-15/-80～-50,-45～-25/-80～-50,-40/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
日産,セレナ,FC26,2010/11～2016/8,ハイウェイスター,FF/2000,87840,,241866,269-62P-CBLF-qq-e-f1-121,269-62P-CBLF-qq-e-d-121,4996338071187,269 62P CBLF,CUSCO,STREET ZERO,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～-5/-60～-30(-40～-10),-55～-15/-60～-30(-40～-10),-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
日産,セレナ,GFC27,2016/8～,ハイウェイスター/ハイウェイスターG<br>同一車線自動運転技術「プロパイロット」装着車は適合未確認,FF/2000,87840,,241145,269-62P-CBLF-qq-e-f1-122,269-62P-CBLF-qq-e-d-122,4996338071187,269 62P CBLF,CUSCO,STREET ZERO,,6k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-45～0/-60～-30(-40～-10),-45～-5/-60～-30(-40～-10),-30/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
日産,ティーダ,C11/JC11,2004/9～2012/8,G/M/S,FF/1500・1800,92160,,241619,267-62P-CBF-qq-e-f1-569,267-62P-CBF-qq-e-d-569,4996338071156,267 62P CBF,CUSCO,STREET ZERO,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-62～0/-47～-15,-45～-20/-45～-15,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,デイズ,B21W,2013/6～,J/S/X/ハイウェイスターJ/ハイウェイスターG/ハイウェイスターX,FF/660・660T,84960,,241630,272-62P-CB-qq-e-f1-131,272-62P-CB-qq-e-d-131,4996338078490,272 62P CB,CUSCO,STREET ZERO,,3.5k(4・5)/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～0/-40・-30・-20,-50～0/-40・-30・-20,-25/-30,65/専用形状,200/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
日産,ノート,E11,2005/1～2012/8,ライダー/15S/15G/15E/15RX/15M,FF/1500,92160,,241141,266-62P-CBF-qq-e-f1-505,266-62P-CBF-qq-e-d-505,4996338071132,266 62P CBF,CUSCO,STREET ZERO,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-65～0/-52～-20,-45～-15/-50～-20,-35/-35,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,ノート,E12,2012/9～,S/X/S DIG-S/X DIG-S/メダリスト,FF/1200<br>e-power車は適合未確認,92160,,241869,277-62P-CBF-qq-e-f1-136,277-62P-CBF-qq-e-d-136,4996338074065,277 62P CBF,CUSCO,STREET ZERO,,5k(6)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-50～-20/-30～-5,-50～-20/-30～-5,-40/-20,65/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,フーガ,PY50,2004/10～2009/11,350XV,FR/3500,99360,,241396,296-61P-CN-qq-e-f1-578,296-61P-CN-qq-e-d-578,4996338091680,296 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/-,9k(10・11)/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-90～-25/-85～-30,-40～-25/-40～-30,-40/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,フェアレディZ,Z32,1989/7～2000/7,300ZX/バージョンR/バージョンS,FR/3000・3000T,92160,,241856,249-61P-CN-qq-e-f1-579,249-61P-CN-qq-e-d-579,4996338091437,249 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,12k(10・11・14・16)/10k(8・9・11・12)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-60～0/-60～0,-45～0/-40～0,-15/-10,65/65,200/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,フェアレディZ,Z33,2002/7～2008/12,バージョンS/バージョンST/バージョンT,FR/3500,99360,,241137,251-61P-CN-qq-e-f1-581,251-61P-CN-qq-e-d-581,4996338091451,251 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/-,10k(9・11・12)/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-40～0(-30～0)/-25～0,-30～0/-25～0,-20(-15)/-20,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,フェアレディZ,Z34,2008/12～,,FR/3700,99360,,241858,252-61P-CN-qq-e-f1-584,252-61P-CN-qq-e-d-584,4996338091475,252 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,12k(11・14)/11k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-45～0(-40～0)/-45～0,-30～0/-40～0,-25(-20)/-25,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,赤,オプションをご希望の場合、事前にお問合せください,,138000,108900
日産,プレサージュ,TU31/PU31/TNU31/PNU31,2003/7～2009/8,V/X/XV/XG/XL/ライダー/ハイウェイスター,FF・4WD/2500・3500<br>TU31/PU31:2WD車<br>TNU31/PNU31:4WD車,92160,,241393,286-62P-CBF-qq-e-f1-594,286-62P-CBF-qq-e-d-594,4996338071224,286 62P CBF,CUSCO,STREET ZERO,,6k(7)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,TU31:-57～0/-35～0<br>TNU31:-67～-10/-45～0,TU31:-45～0/-35～0<br>TNU31:-55～-10/-45～-10,TU31:-30/-30<br>TNU31:-40/-40,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,マーチ,K12/AK12/BK12/YK12,2002/3～2010/7,10b/12c/14e/14S/15E/15SR,FF/1000・1200・1400・1500,87840,,241129,205-62P-CBF-qq-e-f1-604,205-62P-CBF-qq-e-d-604,4996338071095,205 62P CBF,CUSCO,STREET ZERO,,5k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-68～0/-52～-20,-50～-20/-50～-20,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
日産,マーチ,K13,2010/7～,12S/12X/12G,FF/1200<br>K13改マーチニスモS(HR15DEエンジン)は適合不可,87840,,241612,206-62P-CBF-qq-e-f1-601,206-62P-CBF-qq-e-d-601,4996338071101,206 62P CBF,CUSCO,STREET ZERO,,5k(4・6・7)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-85～0/-50～-25,-65～0/-50～-25,-50/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
日産,ムラーノ,PNZ50,2004/9～2008/9,350XV FOUR,4WD/3500,92160,,241633,286-62P-CBF-qq-e-f1-606,286-62P-CBF-qq-e-d-606,4996338071224,286 62P CBF,CUSCO,STREET ZERO,,6k(7)/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-92～-35/-65～-10,-85～-35/-65～-30,-65/-60,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,128000,102100
日産,モコ,MG21S,2002/4～2006/2,B/C/Q/T,FF・4WD/660・660T,84960,,241472,613-62P-CBF-qq-e-f1-435,613-62P-CBF-qq-e-d-435,4996338071002,613 62P CBF,CUSCO,STREET ZERO,,3.5k(3・4)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-80～0/-50～-20,-40～-5/-50～-20,-30/-45,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
日産,モコ,MG33S,2011/2～2016/5,S/X/G,FF/660,84960,,241256,632-62P-CBF-qq-e-f1-1101,632-62P-CBF-qq-e-d-1101,4996338071026,632 62P CBF,CUSCO,STREET ZERO,,5k(4)/4.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-75～0/-60・-50・-40,-55～-20/-50/-40,-50/-40,65/専用形状,200/専用形状,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,CR-Z,ZF1/ZF2,2010/2～2017/1,α,FF/1500,87840,,241638,309-62P-CBF-qq-e-f1-623,309-62P-CBF-qq-e-d-623,4996338071231,309 62P CBF,CUSCO,STREET ZERO,,6k(5・7・8・9)/4k(3.5・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-45～0/-53～-19,-45～-10/-40～-20,-40/-40,65/65,200/200,全長調整式/スペーサー調整式,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,N-BOX/N-BOXカスタム/N-BOX+/N-BOX+カスタム/N-BOXスラッシュ,JF1,2011/12～2017/8,G/Lパッッケージ,FF/600・600T,84960,,241890,395-62P-CBF-qq-e-f1-634,395-62P-CBF-qq-e-d-634,4996338078476,395 62P CBF,CUSCO,STREET ZERO,,3.5k(4・5)/2.8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-71～0/-46～-20,-50～0/-45～-20,-35/-35,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,N-ONE,JG1,2012/11～,G/ツアラー/Lパッケージ/プレミアム,FF/600・600T,84960,,241427,396-62P-CBF-qq-e-f1-640,396-62P-CBF-qq-e-d-640,4996338078483,396 62P CBF,CUSCO,STREET ZERO,,3.5k(4・5)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-56～0/-46～-20,-45～0/-45～-20,-40/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,N-WGN/N-WGNカスタム,JH1,2013/11～,G/Aパッケージ/ターボパッケージ,FF/600・600T,84960,,241184,396-62P-CBF-qq-e-f1-642,396-62P-CBF-qq-e-d-642,4996338078483,396 62P CBF,CUSCO,STREET ZERO,,3.5k(4・5)/2.2k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-61～0/-46～-20,-50～0/-45～-20,-45/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,S2000,AP1/AP2,1999/4～2009/9,,FR/2000・2200,92160,,241880,380-61P-CN-qq-e-f1-647,380-61P-CN-qq-e-d-647,4996338091932,380 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,10k(8・9・11・12・14)/12k(10・14・16)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-70～0/-70～0,-40～0/-50～0,-30/-40,65/65,200/180,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
ホンダ,アコード,CU2,2008/12～2013/3,,FF/2400,92160,,241403,354-61P-CB-qq-e-f1-652,354-61P-CB-qq-e-d-652,4996338091802,354 61P CB,CUSCO,STREET ZERO,,12k(11・14・16)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-55～0/-65～0,-40～0/-50～0,-30/-40,65/65,200/250,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
ホンダ,アコードツアラー,CW2,2008/12～2013/3,24E/24TL/24iL/スポーツスタイル,FF/2400,92160,,241651,354-61P-CB-qq-e-f1-655,354-61P-CB-qq-e-d-655,4996338091802,354 61P CB,CUSCO,STREET ZERO,,12k(11・14・16)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-55～0/-65～0,-40～0/-50～0,-30/-40,65/65,200/250,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
ホンダ,アコードユーロR,CL7,2002/10～2008/12,EURO R,FF/2000,92160,,241401,353-61P-CN-qq-e-f1-658,353-61P-CN-qq-e-d-658,4996338091789,353 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,14k(12・16・18・20)/8k(7・9・10・11)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-105～0/-55～0,-65～0/-55～0,-35/-30,65/65,200/250,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,128000,102100
ホンダ,インサイト,ZE2,2009/2～2014/3,G/L/LS,FF/1300,87840,,241405,376-62P-CBF-qq-e-f1-662,376-62P-CBF-qq-e-d-662,4996338071415,376 62P CBF,CUSCO,STREET ZERO,,4.5k/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-55～0/-75～-30,-55～0/-70～-30,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,インテグラタイプR,DC2,1995/10～2001/7,タイプR,FF/1800,87840,,241644,321-61P-CN-qq-e-f1-664,321-61P-CN-qq-e-d-664,4996338091758,321 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/6k(5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-80～0/-85～0,-40～0/-55～0,-30/-35,65/65,180/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,エリシオン/エリシオンプレステージ,RR1/RR2/RR3/RR4/RR5/RR6,2004/5～2012/5,2.4X/2.4M/2.4G/3.0VX/3.0VZ/3.0VG/2.4プレステージ/3.5プレスエージ,FF・4WD/2400・3000・3500<br>RR1/RR3/RR5:2WD車<br>RR2/RR4/RR6:4WD車<br>AFS付車可 ,87840,,241656,362-62P-CBLF-qq-e-f1-198,362-62P-CBLF-qq-e-d-198,4996338071309,362 62P CBLF,CUSCO,STREET ZERO,,10k(9・11)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,RR1:-72～0/-70～0(-40～0)<br>RR2:-82～-10/-85～-15(-55～0),RR1:-70～0/-70～-40(-40～-15)<br>RR2:-80～-10/-85～-55(-55～-30),RR1:-40/-40<br>RR2:-50/-55,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,オデッセイ/オデッセイアブソルート,RA7/RA9,1999/12～2003/10,L/MG//M/S/VZ/VG/アブソルート,4WD/2300・3000<br>4WD車 ,84960,,241654,359-62P-CBLF-qq-e-f1-194,359-62P-CBLF-qq-e-d-194,4996338071293,359 62P CBLF,CUSCO,STREET ZERO,,8k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-120～-20/RA7:-95～-70 RA9:-95～-75,-90～-20/RA7:-95～-70 RA9:-95～-75,-65/-75,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,オデッセイ/オデッセイアブソルート,RA6/RA8,1999/12～2003/10,L/MG//M/S/VZ/VG/アブソルート,FF/2300・3000,84960,,241653,359-62P-CBLF-qq-e-f1-193,359-62P-CBLF-qq-e-d-193,4996338071293,359 62P CBLF,CUSCO,STREET ZERO,,8k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-100～-5/RA6:-130～-50 RA8:-135～-55,-95～-5/RA6:-85～-50 RA8:-85～-55,-45/RA6:-50 RA8:-55,65/専用形状,250/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,オデッセイ/オデッセイアブソルート,RB1/RB2,2003/10～2008/10,S/M/L/アブソルート,FF・4WD/2400<br>RB1:2WD車<br>RB2:4WD車<br>AFS付車可,84960,,241424,394-62P-CB-qq-e-f1-711,394-62P-CB-qq-e-d-711,4996338092076,394 62P CB,CUSCO,STREET ZERO,,10k(9・11・12)/14k(12・16)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,RB1アブソルート:-100～0/-88～0<br>RB2アブソルート:-114～0/-102～-8,RB1アブソルート:-50～-20/-60～-30<br>RB2アブソルート:-55～-25/-65～-45,RB1アブソルート:-45/-50<br>RB2アブソルート:-55/-65,65/65,250/180,全長調整式/全長調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,オデッセイアブソルート,RB3/RB4,2008/10～2013/11,,FF・4WD/2400<br>RB3:2WD車<br>RB4:4WD車,84960,,241889,394-62P-CB-qq-e-f1-715,394-62P-CB-qq-e-d-715,4996338092076,394 62P CB,CUSCO,STREET ZERO,,10k(9・11・12)/14k(12・16)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,RB3:-104～0/-82～0<br>RB4:-119～0/-106～-12,RB3:-45～-15/-50～-20<br>RB4:-65～-35/-70～-40,RB3:-45/-45<br>RB4:-60/-70,65/65,250/180,全長調整式/全長調整式,青,オプションをご希望の場合、事前にお問合せください,,118000,95300
ホンダ,オデッセイアブソルート,RC2,2013/11～,アブソルートEX,4WD/2400,87840,,241186,398-62P-CBF-qq-e-f1-720,398-62P-CBF-qq-e-d-720,4996338071644,398 62P CBF,CUSCO,STREET ZERO,,7k(8)/12k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-94～0/-61～-9,-50～-15/-50～-15,-30/-30,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,オデッセイアブソルート,RC1,2013/11～,アブソルートEX,FF/2400,87840,,241428,397-62P-CBF-qq-e-f1-271,397-62P-CBF-qq-e-d-271,4996338071637,397 62P CBF,CUSCO,STREET ZERO,,6k/7k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-89～0/-76～-33,-50～-10/-75～-40,-45/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,シビック,EG6,1991/9～1995/9,SiR,FF/1600,87840,,241400,315-61P-CN-qq-e-f1-723,315-61P-CN-qq-e-d-723,4996338091710,315 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/6k(5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-95～0/-95～-10,-65～0/-60～-10,-40/-35,65/65,180/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,シビック,EK4,1995/9～2000/8,SiR,FF/1600,87840,,241640,317-61P-CN-qq-e-f1-725,317-61P-CN-qq-e-d-725,4996338091734,317 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/5k(4・6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-90～0/-80～-15,-60～0/-50～-15,-45/-45,65/65,180/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,シビックタイプR,EK9,1997/8～2001/11,タイプR,FF/1600,87840,,241155,317-61P-CN-qq-e-f1-727,317-61P-CN-qq-e-d-727,4996338091734,317 61P CN,CUSCO,STREET ZERO,強化ゴム固定式/強化ゴム固定式,8k(7・9・10)/5k(4・6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,,非対応/非対応,-90～0/-80～-15,-60～0/-50～-15,-45/-45,65/65,180/200,全長調整式/全長調整式,赤,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴン,RF3/RF4/RF5,2001/4～2005/5,K/Y/D/I/G/B/S,FF・4WD/2000<br>RF3/RF5:2WD車<br>RF4:4WD車,87840,,241659,372-62P-CBLF-qq-e-f1-205,372-62P-CBLF-qq-e-d-205,4996338071408,372 62P CBLF,CUSCO,STREET ZERO,,7k/8k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,RF3:-85～0 RF4:-88～0/-75～0(-43～0),RF3:-70～-5 RF4:-70～-10/-70～-30(-40～0),RF3:-35 RF4:-40/-40,73/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴン,RG2/RG4,2005/5～2009/10,G/B/24Z,4WD/2000・2400<br>4WD車,87840,,241664,390-62P-CBLF-qq-e-f1-749,390-62P-CBLF-qq-e-d-749,4996338071514,390 62P CBLF,CUSCO,STREET ZERO,,7k/6.5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-78～0/-83～-45(-53～-20),-65～-25/-80～-50(-50～-30),-45/-50,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴン,RG1/RG3,2005/5～2009/10,G/B/24Z,FF/2000・2400<br>2WD車,87840,,241665,391-62P-CBLF-qq-e-f1-752,391-62P-CBLF-qq-e-d-752,4996338071545,391 62P CBLF,CUSCO,STREET ZERO,,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-70～0/-63～-35(-43～-15),-50～-10/-60～-35(-40～-20),-40/-40,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴン,RK2,2009/10～2015/4,G,4WD/2000<br>4WD車,87840,,241178,393-62P-CBF-qq-e-f1-762,393-62P-CBF-qq-e-d-762,4996338071590,393 62P CBF,CUSCO,STREET ZERO,,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-83～0/-66～-18,-55～-15/-60～-25,-45/-50,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
ホンダ,ステップワゴン,RK1,2009/10～2015/4,G/L/Li,FF/2000<br>2WD車,87840,,241175,392-62P-CBLF-qq-e-f1-758,392-62P-CBLF-qq-e-d-758,4996338071576,392 62P CBLF,CUSCO,STREET ZERO,,7k/6k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,-/14,非対応/非対応,-87～0/-70～-35(-45～-10),-65～-20/-70～-35(-45～-10),-45/-45,73/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,オプションをご希望の場合、事前にお問合せください,,122000,98000
