自動車メーカー,車種,型式,年式,グレード,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,アッパーマウント(F/R),バネレート(F/R),減衰力調整(F/R),オーバーホール(F/R),最大車高調整幅(F/R),推奨車高調整幅(F/R),参考車高(F/R),内径(F/R),自由長(F/R),車高調整機構(F/R),仕様,備考,注意事項,定価,SET価格
ホンダ,フィットシャトル/フィットシャトルハイブリッド,GG7/GP2,2011/6～,,FF/1300・1500,100800,,241660,382-62N-CB-qq-e-f1-821,382-62N-CB-qq-e-d-821,4996338028785,382 62N CB,CUSCO,STREET ZERO A,,5k(6)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-53～0/-62～-8,-50～-10/-55～-20,-40/-40,65/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フィットハイブリッド,GP1,2010/10～2013/9,,FF/1300,100800,,241662,386-62N-CB-qq-e-f1-798,386-62N-CB-qq-e-d-798,4996338028815,386 62N CB,CUSCO,STREET ZERO A,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-55～0/-75～-40,-55～-15/-65～-40,-45/-55,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フィットハイブリッド,GP6,2013/12～,Fパッケージ/Lパッケージ/Sパッケージ,4WD/1500,100800,,241894,3A3-62N-CB-qq-e-f1-818,3A3-62N-CB-qq-e-d-818,4996338098764,3A3 62N CB,CUSCO,STREET ZERO A,,4.5k(5・6)/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-80～0/-90～-35,-60～-20/-60～-35,-40/-50,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フィットハイブリッド,GP5,2013/9～,F/L/S,FF/1500,100800,,241668,3A2-62N-CB-qq-e-f1-816,3A2-62N-CB-qq-e-d-816,4996338028921,3A2 62N CB,CUSCO,STREET ZERO A,,4.5k/2.9k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-50～0/-65～-25,-50～-10/-50～-25,-40/-40,専用形状/専用形状,専用形状/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フリード,GB3,2008/5～2016/9,フレックス/G,FF/1500,100800,,241663,388-62N-CB-qq-e-f1-827,388-62N-CB-qq-e-d-827,4996338028839,388 62N CB,CUSCO,STREET ZERO A,,6k(7・8)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-68～0/-60～-30,-60～-30/-55～-30,-50/-45,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フリードスパイクハイブリッド,GP3,2011/10～2016/9,,FF/1500,100800,,241415,388-62N-CB-qq-e-f1-830,388-62N-CB-qq-e-d-830,4996338028839,388 62N CB,CUSCO,STREET ZERO A,,6k(7・8)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-63～0/-65～-35,-55～-25/-60～-35,-45/-50,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
ホンダ,フリードハイブリッド,GB7,2016/9～,ハイブリッドB/ハイブリッドGホンダセンシング/ハイブリッドEX,FF/1500,100800,,241437,3C2-62N-CB-qq-e-f1-293,3C2-62N-CB-qq-e-d-293,4996338058201,3C2 62N CB,CUSCO,STREET ZERO A,,6k(7・8)/4k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-78～0/-66～-22,-45～0/-45～-30,-40/-40,65/専用形状,200/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
マツダ,RX-7,FC3S/FC3C,1985/9～1991/12,GT/GT-R/GT-X/GTリミテッド/アンフィニカブリオレ,FR/(654X2)T,115200,,241194,420-61N-CN-qq-e-f1-851,420-61N-CN-qq-e-d-851,4996338028969,420 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/強化ゴム固定式,7K(6・8・9)/6K(5・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-57～0/-52～0,-55～0/-40～0,-30/-30,65/65,180/250,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
マツダ,RX-7,FD3S,1991/12～2003/4,X/S/R/RZ/RS/RB/RBバサースト,FR/(654X2)T,108000,,241679,422-61N-CN-qq-e-f1-854,422-61N-CN-qq-e-d-854,4996338028983,422 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,10k(9・11・12)/8k(7・9・10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-106～0/-66～0,-60～0/-55～0,-35/-30,65/65,200/200,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
マツダ,RX-8,SE3P,2003/4～2008/2,タイプE/タイプS/タイプRS,FR/654X2<br>マイナー前用(車体番号100001～300000)<br>2008/3～マイナー後適合不可,108000,,241690,460-61N-CN-qq-e-f1-859,460-61N-CN-qq-e-d-859,4996338029010,460 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,7k/5k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-55～0/-40～-5,-50～0/-40～-5,-25/-25,専用形状/専用形状,専用形状/専用形状,全長調整式/全長調整式,赤,純正ストラットバー取付不可(クスコストラットバー取付可)<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
マツダ,ロードスター,NA6CE/NA8C,1989/9～1998/1,1.6/1.8/Vスペシャル/Sスペシャル,FR/1600・1800,108000,,241190,404-61N-CN-qq-e-f1-918,404-61N-CN-qq-e-d-918,4996338028945,404 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,5k(6・7・8)/4k(5・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-117～0(-112～0)/-60～0(-60～-5),-50～-20/-45～-15,-40/-35,65/65,200/180,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1010)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
マツダ,ロードスター,NB6C/NB8C,1998/1～2005/8,1.6/1.8/S/RS/VS,FR/1600・1800,108000,,241191,404-61N-CN-qq-e-f1-924,404-61N-CN-qq-e-d-924,4996338028945,404 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,5k(6・7・8)/4k(5・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-117～0/-60～0,-50～-20/-45～-15,-40/-35,65/65,200/180,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1010)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
マツダ,ロードスター,NCEC,2005/8～2015/5,RS/VS,FR/2000,108000,,241681,428-61N-CN-qq-e-f1-928,428-61N-CN-qq-e-d-928,4996338029003,428 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,6k(7)/4k(5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-87～0/-52～-15,-55～0/-45～-15,-40/-35,専用形状/専用形状,専用形状/専用形状,全長調整式/全長調整式,赤,純正ストラットバー取付不可(加工により取付可)<br>クスコストラットバーType-OS取付可(加工必要)<br>e-con2対応(00B 60J 1010)<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
マツダ,ロードスター,ND5RC,2015/5～,S/Sスペシャルパッケージ/Sレザーパッケージ,FR/1500,108000,,241684,429-61N-CN-qq-e-f1-321,429-61N-CN-qq-e-d-321,4996338049018,429 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,6k(5・7・8・9)/3.5k(3・4・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-108～0/-76～0,-50～0/-50～0,-40/-40,65/65,200/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1010)<br>マツダスピード製インダクションサウンドエンハンサー及びマツダスピード製ストラットバー装着車はe-con2取付不可<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
マツダ,ロードスターRF,NDERC,2016/12～,S/VS/RS,FR/2000,108000,,241196,429-61N-CN-qq-e-f1-322,429-61N-CN-qq-e-d-322,4996338049018,429 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,6k(5・7・8・9)/3.5k(3・4・5・6)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-103～0/-86～0,-50～0/-50～0,-40/-40,65/65,200/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1010)<br>マツダスピード製インダクションサウンドエンハンサー及びマツダスピード製ストラットバー装着車はe-con2取付不可<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
三菱,ギャランフォルティス,CY4A,2007/8～2015/4,スポーツ,FF・4WD/2000,115200,,241902,542-61N-CN-qq-e-f1-946,542-61N-CN-qq-e-d-946,4996338029034,542 61N CN,CUSCO,STREET ZERO A,ピロボール固定式/純正形状ゴム製,6k(7)/5k(6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-75～0/-40～-15,-60～-15/-40～-15,-55/-40,65/73,200/200,全長調整式/全長調整式,赤,リヤはショックアブソーバー本体を車両から取外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,ギャランフォルティス,CY4A,2008/7～2015/4,ラリーアート,4WD/2000T,115200,,241214,542-61N-CN-qq-e-f1-945,542-61N-CN-qq-e-d-945,4996338029034,542 61N CN,CUSCO,STREET ZERO A,ピロボール固定式/純正形状ゴム製,6k(7)/5k(6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-85～0/-50～-25,-70～-45/-50～-25,-65/-50,65/73,200/200,全長調整式/全長調整式,赤,リヤはショックアブソーバー本体を車両から取外さないと減衰力調整ができません<br>e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,ギャランフォルティススポーツバック,CX4A,2008/12～2015/4,ラリーアート,4WD/2000T,115200,,241458,542-61N-CN-qq-e-f1-949,542-61N-CN-qq-e-d-949,4996338029034,542 61N CN,CUSCO,STREET ZERO A,ピロボール固定式/純正形状ゴム製,6k(7)/5k(6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-85～0/-50～-25,-70～-45/-50～-25,-65/-50,65/73,200/200,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,コルト/コルトラリーアートバージョンR,Z21A/Z27AG,2004/10～2012/10<br>2006/5～2012/10,,FF/1300・1500T,100800,,241454,524-62N-CB-qq-e-f1-957,524-62N-CB-qq-e-d-957,4996338029027,524 62N CB,CUSCO,STREET ZERO A,,5k(6)/3.3k<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-100～0/-45～-10,-60～-10/-45～-10,-40/-40,65/専用形状,230/専用形状,全長調整式/ネジスペーサー,青,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,140000,110200
三菱,ランサーエボリューションIV,CN9A,1996/8～1998/1,GSR/RS,4WD/2000T<br>Evo.4,115200,,241694,560-61N-CN-qq-e-f1-974,560-61N-CN-qq-e-d-974,4996338029041,560 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/強化ゴム固定式,7k(6・8・9)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-90～0/-81～0,-60～-15/-70～0,-45/-35,65/65,200/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1014)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,ランサーエボリューションV/VI,CP9A,1998/1～2001/1,GSR/RS<br>トミ・マキネン仕様含む,4WD/2000T<br>Evo.5/6,115200,,241460,561-61N-CN-qq-e-f1-976,561-61N-CN-qq-e-d-976,4996338029065,561 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/強化ゴム固定式,7k(6・8・9)/5k(4・6・7)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-90～-5(-90～0)/-81～0,-60～-15/-70～0,-45/-35,65/65,200/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1014)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,ランサーエボリューションVII,CT9A,2001/2～2003/1,GSR/RS/GT-A,4WD/2000T<br>Evo.7,115200,,241700,564-61N-CN-qq-e-f1-999,564-61N-CN-qq-e-d-999,4996338029089,564 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/強化ゴム固定式,7k(8・9・10)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-80～-5/-75～0,-70～-35/-60～0,-55/-30,65/65,200/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1014)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,ランサーエボリューションVIII/VIII MR/IX/IX MR,CT9A,2003/1～2007/1,GSR/RS/GT,4WD/2000T<br>Evo.8/Evo.8MR/Evo.9/Evo.9MR,115200,,241698,564-61N-CN-qq-e-f1-1007,564-61N-CN-qq-e-d-1007,4996338029089,564 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/強化ゴム固定式,7k(8・9・10)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-80～0/-80～0,-70～-30/-65～0,-55/-30,65/65,200/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1014)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,ランサーエボリューションX,CZ4A,2007/10～2015/9,GRS-X/RS-X,4WD/2000T<br>Evo.10,115200,,241703,566-61N-CN-qq-e-f1-965,566-61N-CN-qq-e-d-965,4996338029102,566 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/強化ゴム固定式,8k(7・9・10・11・12)/7k(6・8・9・10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-112～-2/-84～0(-79～0),-55～-15/-60～-20(-55～-15),-45/-40(-35),65/65,200/250,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1014)<br>e-con2装着時フロント純正タワーバー取り外し、もしくは加工必要(クスコストラットバーは同時装着可)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
三菱,ランサーエボリューションワゴン,CT9W,2005/9～2007/8,GT/GT-A/GT-MR/GT-A MR,4WD/2000T,115200,,241699,564-61N-CN-qq-e-f1-1031,564-61N-CN-qq-e-d-1031,4996338029089,564 61N CN,CUSCO,STREET ZERO A,ピロボール調整式/強化ゴム固定式,7k(8・9・10)/5k(6・7・8)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-70～0/-75～0,-60～-5/-60～0,-55/-40,65/65,200/200,全長調整式/全長調整式,赤,e-con2対応(00B 60J 1014)<br>オプションをご希望の場合、事前にお問合せください,,160000,123800
レクサス,SC430,UZZ40,2005/8～2010/7,,FR/4300,108000,,241121,188-61N-CN-qq-e-f1-1392,188-61N-CN-qq-e-d-1392,4996338028181,188 61N CN,CUSCO,STREET ZERO A,強化ゴム固定式/強化ゴム固定式,12k(11・14)/8k(9・10)<br>バネレート変更をご希望の場合は、必ずご注文時にご希望のバネレートをお知らせください,40/40,対応/対応,-75～0/-118～0,-30～0/-30～0,-20/-20,65/65,200/250,全長調整式/全長調整式,赤,e-con2非対応<br>オプションをご希望の場合、事前にお問合せください,,150000,117000
