自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H14/11～H16/6,2000,純正ブレンボキャリパー非装着車,リア,21800,,270516,CCRg-EP231-qq-e-9579k,CCRg-EP231-qq-e-d-9579k,4515693332315,EP231,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,フロント,21800,,270744,CCRg-EP351-qq-e-5345k,CCRg-EP351-qq-e-d-5345k,4515693333510,EP351,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサ/インプレッサスポーツワゴン,GGA/GDA/GDB,H16/6～H19/6,2000,純正ブレンボキャリパー非装着車,リア,21800,,270517,CCRg-EP231-qq-e-9582k,CCRg-EP231-qq-e-d-9582k,4515693332315,EP231,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),フロント,21800,,270742,CCRg-EP351-qq-e-5340k,CCRg-EP351-qq-e-d-5340k,4515693333510,EP351,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサ/インプレッサスポーツワゴン/インプレッサWRX STI,GDB/GGB,H12/10～H14/11,2000,GDB(WRX STi・純正ブレンボキャリパー非装着車)/GGB(STi),リア,21800,,270515,CCRg-EP231-qq-e-9578k,CCRg-EP231-qq-e-d-9578k,4515693332315,EP231,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサG4,GJ2/GJ3,H23/12～,1600,,リア,21800,,271009,CCRg-EP418-qq-e-9594k,CCRg-EP418-qq-e-d-9594k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,フロント,21800,,270899,CCRg-EP386-qq-e-5356k,CCRg-EP386-qq-e-d-5356k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサG4,GJ6/GJ7,H23/12～,2000,,リア,21800,,271010,CCRg-EP418-qq-e-9595k,CCRg-EP418-qq-e-d-9595k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,フロント,21800,,270741,CCRg-EP351-qq-e-5338k,CCRg-EP351-qq-e-d-5338k,4515693333510,EP351,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサWRX,GDA,H13/9～H14/11,2000,NB-R,リア,21800,,270514,CCRg-EP231-qq-e-9576k,CCRg-EP231-qq-e-d-9576k,4515693332315,EP231,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサWRX STI,GDB,H12/10～H14/11,2000,純正ブレンボキャリパー装着車,フロント,21800,,270809,CCRg-EP357-qq-e-5339k,CCRg-EP357-qq-e-d-5339k,4515693333572,EP357,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサWRX STI,GDB,H12/10～H14/11,2000,純正ブレンボキャリパー装着車,リア,21800,,270643,CCRg-EP291-qq-e-9577k,CCRg-EP291-qq-e-d-9577k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサWRX STI,GDB,H18/11～H19/6,2000,スペックC タイプRA-R,リア,21800,,270646,CCRg-EP291-qq-e-9583k,CCRg-EP291-qq-e-d-9583k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサWRX STI,GRB,H19/10～,2000,WRX STi・純正ブレンボキャリパー装着車,フロント,21800,,270812,CCRg-EP357-qq-e-5348k,CCRg-EP357-qq-e-d-5348k,4515693333572,EP357,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサWRX STI,GRB,H19/10～,2000,WRX STi・純正ブレンボキャリパー装着車,リア,21800,,270647,CCRg-EP291-qq-e-9585k,CCRg-EP291-qq-e-d-9585k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサアネシス,GE6/GE7,H20/10～,2000,,フロント,21800,,270896,CCRg-EP386-qq-e-5349k,CCRg-EP386-qq-e-d-5349k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサアネシス,GE6/GE7,H20/10～,2000,,リア,21800,,271005,CCRg-EP418-qq-e-9586k,CCRg-EP418-qq-e-d-9586k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサスポーツ,GP2/GP3,H23/12～,1600,,リア,21800,,271007,CCRg-EP418-qq-e-9592k,CCRg-EP418-qq-e-d-9592k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサスポーツ,GP6/GP7,H23/12～,2000,,フロント,21800,,270898,CCRg-EP386-qq-e-5355k,CCRg-EP386-qq-e-d-5355k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサスポーツ,GP6/GP7,H23/12～,2000,,リア,21800,,271008,CCRg-EP418-qq-e-9593k,CCRg-EP418-qq-e-d-9593k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサスポーツワゴン,GG2/GG3,H16/6～H19/6,1500,15iS,フロント,21800,,270894,CCRg-EP386-qq-e-5346k,CCRg-EP386-qq-e-d-5346k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,インプレッサスポーツワゴン/インプレッサWRX,GG9/GD9,H14/11～H16/6,2000,,フロント,21800,,270893,CCRg-EP386-qq-e-5341k,CCRg-EP386-qq-e-d-5341k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA4/YA5/YA9,H20/6～H21/7,2000～2500,,フロント,21800,,270900,CCRg-EP386-qq-e-5357k,CCRg-EP386-qq-e-d-5357k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA4/YA5/YA9,H20/6～H21/7,2000～2500,,リア,21800,,271011,CCRg-EP418-qq-e-9596k,CCRg-EP418-qq-e-d-9596k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA4/YA5/YA9,H21/7～H22/2,2000～2500,,フロント,21800,,270901,CCRg-EP386-qq-e-5358k,CCRg-EP386-qq-e-d-5358k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA4/YA5/YA9,H21/7～H22/2,2000～2500,,リア,21800,,271012,CCRg-EP418-qq-e-9597k,CCRg-EP418-qq-e-d-9597k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA4/YA5/YA9,H22/2～,2000～2500,,フロント,21800,,270902,CCRg-EP386-qq-e-5359k,CCRg-EP386-qq-e-d-5359k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA4/YA5/YA9,H22/2～,2000～2500,,リア,21800,,271013,CCRg-EP418-qq-e-9598k,CCRg-EP418-qq-e-d-9598k,4515693334180,EP418,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA5,H24/10～,2000,ts,フロント,21800,,270815,CCRg-EP357-qq-e-5360k,CCRg-EP357-qq-e-d-5360k,4515693333572,EP357,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,エクシーガ,YA5,H24/10～,2000,ts,リア,21800,,270650,CCRg-EP291-qq-e-9599k,CCRg-EP291-qq-e-d-9599k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SF5,H12/5～H14/2,2000～,STiバージョン,フロント,21800,,270745,CCRg-EP351-qq-e-5367k,CCRg-EP351-qq-e-d-5367k,4515693333510,EP351,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SF5,H12/5～H14/2,2000～,STiバージョン,リア,21800,,270787,CCRg-EP355-qq-e-9607k,CCRg-EP355-qq-e-d-9607k,4515693333558,EP355,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SF5/SF9,H9/2～H14/2,2000～2500,4輪ディスク,リア,21800,,270786,CCRg-EP355-qq-e-9606k,CCRg-EP355-qq-e-d-9606k,4515693333558,EP355,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SG5,H14/2～H15/2,2000,,フロント,21800,,270906,CCRg-EP386-qq-e-5368k,CCRg-EP386-qq-e-d-5368k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SG5,H14/2～H15/2,2000,,リア,21800,,270788,CCRg-EP355-qq-e-9608k,CCRg-EP355-qq-e-d-9608k,4515693333558,EP355,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SG5,H15/2～H19/12,2000,4輪ディスク,フロント,21800,,270907,CCRg-EP386-qq-e-5369k,CCRg-EP386-qq-e-d-5369k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SG5,H15/2～H19/12,2000,リアドラム,フロント,21800,,270908,CCRg-EP386-qq-e-5370k,CCRg-EP386-qq-e-d-5370k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SG9,H16/2～H19/12,2500,STiバージョン,フロント,21800,,270818,CCRg-EP357-qq-e-5371k,CCRg-EP357-qq-e-d-5371k,4515693333572,EP357,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SG9,H16/2～H19/12,2500,STiバージョン,リア,21800,,270653,CCRg-EP291-qq-e-9609k,CCRg-EP291-qq-e-d-9609k,4515693332919,EP291,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
スバル,フォレスター,SH5/SH9/SHJ,H19/12～H22/2,2000,ターボ・NA,フロント,21800,,270909,CCRg-EP386-qq-e-5372k,CCRg-EP386-qq-e-d-5372k,4515693333862,EP386,ENDLESS,ブレーキパッド,CCRg,ローター適正温度域:50～800℃<br>平均摩擦係数:0.38～0.45<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ワインディング～サーキット,,,28000,20162
