自動車メーカー,車種,型式,年式,適合詳細,スプリング,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,セット内容,備考,注意事項,定価,SET価格,,取付特記事項
スズキ,アルトワークス,HA36S,15/12～16/08,駆動:2WD,スプリング無,41523,,70797,KYB-qq-e-i-4215,KYB-qq-e-d-i-4215,フロント:WST5628AZR/WST5628AZL 各1本<br>リア:WSF1267Z 2本,KYB,Lowfer Sports,1台分,純正品番確認,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,アルトワークス,HA36S,15/12～16/08,駆動:4WD,スプリング付,41950,,74406,LKIT-HA36W4-qq-e-622,LKIT-HA36W4-qq-e-d-622,LKIT-HA36W4,KYB,Lowfer Sports,1台分,純正品番確認,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64500,55700,,
スズキ,アルトワークス,HA36S,15/12～16/08,駆動:4WD,スプリング無,41523,,72027,KYB-qq-e-i-4217,KYB-qq-e-d-i-4217,フロント:WST5628AZR/WST5628AZL 各1本<br>リア:WSF1299Z 2本,KYB,Lowfer Sports,1台分,純正品番確認,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,アルトワークス,HA36S,16/08～,駆動:2WD,スプリング付,41950,,74925,LKIT-HA36W2B-qq-e-621,LKIT-HA36W2B-qq-e-d-621,LKIT-HA36W2B,KYB,Lowfer Sports,1台分,純正品番確認,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64500,55700,,
スズキ,アルトワークス,HA36S,16/08～,駆動:2WD,スプリング無,41523,,73071,KYB-qq-e-i-4216,KYB-qq-e-d-i-4216,フロント:WST5628BZR/WST5628BZL 各1本<br>リア:WSF1267Z 2本,KYB,Lowfer Sports,1台分,純正品番確認,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,アルトワークス,HA36S,16/08～,駆動:4WD,スプリング付,41950,,72865,LKIT-HA36W4B-qq-e-623,LKIT-HA36W4B-qq-e-d-623,LKIT-HA36W4B,KYB,Lowfer Sports,1台分,純正品番確認,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64500,55700,,
スズキ,アルトワークス,HA36S,16/08～,駆動:4WD,スプリング無,41523,,72552,KYB-qq-e-i-4218,KYB-qq-e-d-i-4218,フロント:WST5628BZR/WST5628BZL 各1本<br>リア:WSF1299Z 2本,KYB,Lowfer Sports,1台分,純正品番確認,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,イグニス,FF21S,16/02～,"グレード:ハイブリッドMZ,ハイブリッドMX,ハイブリッドMG<br>駆動:2WD",スプリング付,50176,,72108,LKIT-FF21S2-qq-e-624,LKIT-FF21S2-qq-e-d-624,LKIT-FF21S2,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
スズキ,イグニス,FF21S,16/02～,"グレード:ハイブリッドMZ,ハイブリッドMX,ハイブリッドMG<br>駆動:2WD",スプリング無,48593,,71288,KYB-qq-e-i-4219,KYB-qq-e-d-i-4219,フロント:WST5671R/WST5671L 各1本<br>リア:WSF1331 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
スズキ,イグニス,FF21S,16/02～,"グレード:ハイブリッドMZ,ハイブリッドMX,ハイブリッドMG<br>駆動:4WD",スプリング付,50176,,72109,LKIT-FF21S4-qq-e-625,LKIT-FF21S4-qq-e-d-625,LKIT-FF21S4,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
スズキ,イグニス,FF21S,16/02～,"グレード:ハイブリッドMZ,ハイブリッドMX,ハイブリッドMG<br>駆動:4WD",スプリング無,48593,,73072,KYB-qq-e-i-4220,KYB-qq-e-d-i-4220,フロント:WST5671R/WST5671L 各1本<br>リア:WSF1332 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
スズキ,エブリイ,DA17V,15/02～,"外観形式:バン<br>駆動:RWD,AWD",スプリング無,41523,,73073,KYB-qq-e-i-4222,KYB-qq-e-d-i-4222,フロント:WST5648R/WST5648L 各1本<br>リア:WSF1095 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,エブリイ,DA17W,15/02～,"外観形式:ワゴン<br>駆動:RWD,AWD",スプリング無,41523,,73613,KYB-qq-e-i-4221,KYB-qq-e-d-i-4221,フロント:WST5648R/WST5648L 各1本<br>リア:WSF1094 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,エブリイ,DA17W,15/02～,"外観形式:ワゴン<br>駆動:RWD,AWD<br>その他:RWD専用",スプリング付,41950,,73657,LKIT-DA17W-qq-e-626,LKIT-DA17W-qq-e-d-626,LKIT-DA17W,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64500,55700,,
スズキ,エブリイ,DA64V,05/08～08/04,"エンジン種別:ターボ,NA<br>エンジン形式:K6A<br>駆動:FR,4WD<br>その他:1.2.3型",スプリング無,41523,,73566,KYB-qq-e-i-3395,KYB-qq-e-d-i-3395,フロント:WST5371R/WST5371L 各1本<br>リア:WSF1095 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,エブリイ,DA64V,08/05～,"エンジン種別:ターボ,NA<br>エンジン形式:K6A<br>駆動:FR,4WD<br>その他:4.5型",スプリング無,41523,,72272,KYB-qq-e-i-3397,KYB-qq-e-d-i-3397,フロント:WST5435R/WST5435L 各1本<br>リア:WSF1095 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
スズキ,エブリイ,DA64W,05/08～08/04,"エンジン種別:ターボ,NA<br>エンジン形式:K6A<br>駆動:FR,4WD<br>その他:1.2.3型",スプリング付,41950,,72104,LKIT-DA64W-qq-e-378,LKIT-DA64W-qq-e-d-378,LKIT-DA64W,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64500,55700,,
スズキ,エブリイ,DA64W,05/08～08/04,"エンジン種別:ターボ,NA<br>エンジン形式:K6A<br>駆動:FR,4WD<br>その他:1.2.3型",スプリング無,41523,,73751,KYB-qq-e-i-3396,KYB-qq-e-d-i-3396,フロント:WST5370R/WST5370L 各1本<br>リア:WSF1094 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
