自動車メーカー,車種,型式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,バネレート(F/R),減衰力(F/R),車高調整幅 (F/R),備考,注意事項,定価,SET価格
マツダ,AZワゴン,MJ21S,2WD/4WD装着可(H16/12～),96040,,311967,STPNS03C-8-qq-e-f1-73k,STPNS03C-8-qq-e-d-73k,STPNS03C-8,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,-20～-90/-15～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,AZワゴン,MJ22S,2WD/4WD装着可,96040,,311968,STPNS03C-9-qq-e-f1-74k,STPNS03C-9-qq-e-d-74k,STPNS03C-9,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,-20～-90/-15～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,AZワゴン,MJ23S,2WD/4WD装着可,96040,,312009,STPNS52-7-qq-e-f1-75k,STPNS52-7-qq-e-d-75k,STPNS52-7,Spiegel,プロスペック・ステージII,5k/2k,30段/30段 調整式,-20～-90/-20～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,キャロル,HB12S/HB22S/HB23S,,96040,,311975,STPNS06A-6-qq-e-f1-76k,STPNS06A-6-qq-e-d-76k,STPNS06A-6,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,-10～-70/-10～-40,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,キャロル,HB24S,,96040,,311966,STPNS03C-7-qq-e-f1-77k,STPNS03C-7-qq-e-d-77k,STPNS03C-7,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,-20～-70/-15～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,キャロル,HB25S,,96040,,312007,STPNS52-5-qq-e-f1-78k,STPNS52-5-qq-e-d-78k,STPNS52-5,Spiegel,プロスペック・ステージII,5k/2k,30段/30段 調整式,-20～-90/-20～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,キャロル,HB35S,,96040,,312008,STPNS52-6-qq-e-f1-79k,STPNS52-6-qq-e-d-79k,STPNS52-6,Spiegel,プロスペック・ステージII,5k/2k,30段/30段 調整式,-20～-80/-15～-40,フロント調整式ピロアッパーマウント付<br>フロントアッパー2本止め,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DG52V/DG52W,2WD,96040,,311988,STPNS07A-5-qq-e-f1-80k,STPNS07A-5-qq-e-d-80k,STPNS07A-5,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-60/-10～-40,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DG52V/DG52W,4WD,96040,,311994,STPNS07B-3-qq-e-f1-81k,STPNS07B-3-qq-e-d-81k,STPNS07B-3,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-50/-10～-40,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DG62V/DG62W,2WD,96040,,311989,STPNS07A-6-qq-e-f1-82k,STPNS07A-6-qq-e-d-82k,STPNS07A-6,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-70/-10～-40,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DG62V/DG62W,4WD,96040,,311995,STPNS07B-4-qq-e-f1-83k,STPNS07B-4-qq-e-d-83k,STPNS07B-4,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-70/-10～-40,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DG64V/DG64W,2WD(～H20/03),96040,,311990,STPNS07A-7-qq-e-f1-84k,STPNS07A-7-qq-e-d-84k,STPNS07A-7,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-60/-10～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DG64V/DG64W,2WD(H20/04～),96040,,311997,STPNS07C-2-qq-e-f1-86k,STPNS07C-2-qq-e-d-86k,STPNS07C-2,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-60/-10～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DG64V/DG64W,4WD(～H20/03),96040,,311991,STPNS07A-8-qq-e-f1-85k,STPNS07A-8-qq-e-d-85k,STPNS07A-8,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-60/-10～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,スクラム,DL51V/DM51V,,57820,,312059,STFPNS33-03-qq-e-f1-87k,出さない,STFPNS33-03,Spiegel,プロスペック・ステージII,6k/-,30段/- 調整式,-30～-70/-,フロント調整式ピロアッパーマウント付<br>車高調はフロントのみ,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,59000,出さない
マツダ,スクラムトラック,DG63T,2WD/4WD,57820,,312058,STFPNS05-02-qq-e-f1-88k,出さない,STFPNS05-02,Spiegel,プロスペック・ステージII,6k/-,30段/- 調整式,0～-70/-,フロント調整式ピロアッパーマウント付<br>車高調はフロントのみ,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,59000,出さない
マツダ,スピアーノ,HF21S,,96040,,311955,STPNS03A-5-qq-e-f1-89k,STPNS03A-5-qq-e-d-89k,STPNS03A-5,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-90/-5～-40,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,ラピュタ,HP11S/HP12S/HP21S,,96040,,311976,STPNS06A-7-qq-e-f1-90k,STPNS06A-7-qq-e-d-90k,STPNS06A-7,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,-30～-90/-35～-60,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,ラピュタ,HP22S,～H15/08,96040,,311977,STPNS06A-8-qq-e-f1-91k,STPNS06A-8-qq-e-d-91k,STPNS06A-8,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,-30～-90/-35～-60,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
マツダ,ラピュタ,HP22S,H15/09～,100940,,311982,STPNS06B-4-qq-e-f1-92k,STPNS06B-4-qq-e-d-92k,STPNS06B-4,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,-30～-90/-35～-60,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,103000,118000
三菱,アイ,HA1W,2WD専用,96040,,311835,STP01015106002-01-qq-e-f1-59k,STP01015106002-01-qq-e-d-59k,STP01015106002-01,Spiegel,プロスペック・ステージII,3k/3k,30段/30段 調整式,0～-45/-10～-50,フロント固定式強化ゴムマウント,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
三菱,タウンボックス,DS64W,2WD,96040,,312000,STPNS07C-5-qq-e-f1-60k,STPNS07C-5-qq-e-d-60k,STPNS07C-5,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-60/-10～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
三菱,ミニキャブバン,DS64V,2WD,96040,,312001,STPNS07C-6-qq-e-f1-61k,STPNS07C-6-qq-e-d-61k,STPNS07C-6,Spiegel,プロスペック・ステージII,6k/4k,30段/30段 調整式,0～-60/-10～-50,フロント調整式ピロアッパーマウント付,ヘッドライトオートレベリング機能、衝突被害軽減ブレーキ機能、誤発進抑制機能等、制御及び作動について、本製品装着に伴う影響は考慮致しておりません。<br>車高の変化に伴い、レーダーの照射角度等がノーマル時と変化致しますので、制御や作動に影響が出る可能性がございます。予めご了承下さい。<br>車高調取り付けで起こりうるトラブルにおいて一切の責任は負えません。,98000,113000
