自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
BMW,1シリーズ E88,ABA-UL20/LBA-UL20/ABA-UM20/LBA-UM20,08～12,4気筒<br>適合グレード:120iカブリオレ,105766,,246629,SS-BM60-qq-e-f1-376,出さない,SS-BM60,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,1シリーズ E88,,08～12,6気筒,105766,,247459,SS-BM61-qq-e-f1-377,出さない,SS-BM61,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,1シリーズ F20,DBA-1A16/DBA-1R15,11～UP,電子制御ショック非対応,113190,,246632,SS-BM75-5-qq-e-f1-378,出さない,SS-BM75-5,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
BMW,3シリーズ E30,E-A18,82～93,4気筒<br>適合グレード:318iセダン/クーペ<br>ストラット外径:45mm,113190,,247451,SS-BM05-1-qq-e-f1-380,出さない,SS-BM05-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/7K,,フルタップ式車高調<br>減衰力30段<br>全長調整式,フロント要溶接,,148000,2000,出さない
BMW,3シリーズ E30,E-A18,82～93,4気筒<br>適合グレード:318iセダン/クーペ<br>純正ストラット外径:51mm,113190,,246619,SS-BM04-1-qq-e-f1-381,出さない,SS-BM04-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/7K,,フルタップ式車高調<br>減衰力30段<br>全長調整式,フロント要溶接,,148000,2000,出さない
BMW,3シリーズ E30,E-A20/E-A25,82～93,6気筒<br>適合グレード:320i/325iセダン/クーペ<br>ストラット外径:45mm,113190,,247175,SS-BM07-1-qq-e-f1-382,出さない,SS-BM07-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段<br>全長調整式,フロント要溶接,,148000,2000,出さない
BMW,3シリーズ E30,E-A20/E-A25,82～93,6気筒<br>適合グレード:320i/325iセダン/クーペ<br>ストラット外径:51mm,113190,,247174,SS-BM06-1-qq-e-f1-383,出さない,SS-BM06-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段<br>全長調整式,フロント要溶接,,148000,2000,出さない
BMW,3シリーズ E30,,82～93,4気筒/6気筒<br>適合グレード:318i/320i/325i<br>フロントストラット外径:51mm,113190,,246864,SS-BM03-qq-e-f1-379,出さない,SS-BM03,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/7K,,減衰力30段<br>フロント:カートリッジ式/ネジ式,フロントカートリッジ交換,,148000,2000,出さない
BMW,3シリーズ E30 M3,E-M3,85～90,適合グレード:ベースグレードクーペ,113190,,247176,SS-BM09-1-qq-e-f1-385,出さない,SS-BM09-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段<br>全長調整式,フロント要溶接,,148000,2000,出さない
BMW,3シリーズ E30 M3,E-M3,85～90,適合グレード:ベースグレードクーペ<br>フロントストラット外径:51mm,113190,,246300,SS-BM08-qq-e-f1-384,出さない,SS-BM08,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/7K,,減衰力30段<br>フロント:カートリッジ式/ネジ式,フロントカートリッジ交換,,148000,2000,出さない
BMW,3シリーズ E36,E-CA18/E-BE18/E-BE19,91～99,4気筒<br>適合グレード:318i/318isクーペ,113190,,246865,SS-BM14-qq-e-f1-386,SS-BM14-qq-e-d-386,SS-BM14,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/10K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
BMW,3シリーズ E36,E-CB20/E-BF20/E-CB25/E-CD28,91～99,6気筒<br>適合グレード:320i/323i/325i/328i,113190,,247750,SS-BM16-qq-e-f1-387,SS-BM16-qq-e-d-387,SS-BM16,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/10K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
BMW,3シリーズ E36 コンパクト,E-CG18,95～99,4気筒<br>適合グレード:318tiコンパクト,113190,,247177,SS-BM20-qq-e-f1-388,SS-BM20-qq-e-d-388,SS-BM20,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
BMW,3シリーズ E36 コンパクト,,95～99,6気筒,113190,,247178,SS-BM21-qq-e-f1-389,SS-BM21-qq-e-d-389,SS-BM21,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
BMW,3シリーズ E46,GF-AL19/GH-AL19/GF-AY20/GH-AY20,98～06,4気筒<br>適合グレード:318iセダン/318ciクーペ,105766,,246623,SS-BM25-qq-e-f1-390,SS-BM25-qq-e-d-390,SS-BM25,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/10K,最大ダウン量<br>約50～55mm,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E46,GF-AM20/GF-AV22/GF-AM25/GF-AV25/GF-AM28/GF-AV30/GH-AM20/GH-AV22/GH-AM25/GH-AV25/GH-AM28/GH-AV30,98～06,6気筒<br>適合グレード:320i/323i/325i/328i/330i(セダン)328ci/330ci(クーペ),105766,,247751,SS-BM27-qq-e-f1-392,SS-BM27-qq-e-d-392,SS-BM27,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/10K,最大ダウン量<br>約45～55mm(Mスポーツ除く),フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E46,GH-AV30,98～06,4WD 6気筒<br>適合グレード:330xi,105766,,247454,SS-BM33-qq-e-f1-393,SS-BM33-qq-e-d-393,SS-BM33,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E46 ツーリングワゴン,GF-AL19/GH-AL19/GF-AY20/GH-AY20,98～05,2WD 4気筒<br>適合グレード:318i,105766,,246624,SS-BM35-qq-e-f1-391,SS-BM35-qq-e-d-391,SS-BM35,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E46 ツーリングワゴン,GF-AV25/GH-AV25/GF-AM28/GH-AM28,98～05,2WD 6気筒<br>適合グレード:325i/328i,105766,,247455,SS-BM36-qq-e-f1-394,SS-BM36-qq-e-d-394,SS-BM36,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E90,ABA-VA20/LBA-VA20/ABA-PG20/LBA-PG20/ABA-PG20G/LBA-PG20G,05～12,4気筒<br>適合グレード:320i,105766,,246871,SS-BM62-qq-e-f1-395,SS-BM62-qq-e-d-395,SS-BM62,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E90,ABA-VB23/LBA-VB23/ABA-VB25/LBA-VB25/ABA-PH25/LBA-PH25/ABA-VB30/LBA-VB30,05～12,6気筒<br>335i未確認,105766,,246872,SS-BM63-qq-e-f1-396,SS-BM63-qq-e-d-396,SS-BM63,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,ダウン量(ノーマル比)<br>F:約40mm/R:約30mm(E90 323i Mスポーツ),フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E91 ツーリングワゴン,ABA-VR20/LBA-VR20/ABA-US20/LBA-US20,05～11,4気筒<br>適合グレード:320i,105766,,247460,SS-BM64-qq-e-f1-397,出さない,SS-BM64,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,3シリーズ E91 ツーリングワゴン,LBA-UT25,05～11,6気筒<br>適合グレード:325i<br>335i未確認,105766,,246873,SS-BM65-qq-e-f1-398,出さない,SS-BM65,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,3シリーズ E92 クーペ,ABA-KE25/LBA-KE25/ABA-KG35/LBA-KG35,06～12,6気筒,105766,,247462,SS-BM67-qq-e-f1-400,SS-BM67-qq-e-d-400,SS-BM67,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E92 クーペ,ABA-WA20/LBA-WA20/ABA-KD20/LBA-KD20/ABA-KD20G/LBA-KD20G,06～12,4気筒,105766,,247461,SS-BM66-qq-e-f1-399,SS-BM66-qq-e-d-399,SS-BM66,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/12K,調整幅<br>F:約+40～-30mm/R:約+20～-40mm,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,3シリーズ E93 カブリオレ,ABA-DX35/ABA-WL35,06～11,6気筒<br>適合グレード:335i,105766,,246307,SS-BM69-qq-e-f1-401,SS-BM69-qq-e-d-401,SS-BM69,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,149700
BMW,3シリーズ F30,LDA-3A20/LDA-3B20/LDA-3D20/LDA-3X20/LDA-3X28/LDA-3X30/LDA-8A20/LDA-8A30/DBA-3A20/DBA-3B20/DBA-3D20/DBA-3X20/DBA-3X28/DBA-3X30/DBA-8A20/DBA-8A30/DAA-3A20/DAA-3B20/DAA-3D20/DAA-3X20/DAA-3X28/DAA-3X30/DAA-8A20/DAA-8A30,12～UP,ツーリング不可<br>電子制御ショック非対応,113190,,247468,SS-BM75-1-qq-e-f1-402,出さない,SS-BM75-1,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
BMW,3シリーズ F31 ツーリングワゴン,DBA-3A20/DBA-3B20,12～UP,4WD不可<br>電子制御ショック非対応,113190,,247760,SS-BM75-7-qq-e-f1-403,出さない,SS-BM75-7,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/14K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
BMW,3シリーズ F34,DBA-3X20/DBA-3X28/DBA-3X30,13～UP,電子制御ショック非対応,113190,,247758,SS-BM75-10-qq-e-f1-404,出さない,SS-BM75-10,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/14K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
BMW,4シリーズ F32 クーペ,DBA-3N28/DBA-3R30,13～UP,電子制御ショック非対応,113190,,246874,SS-BM75-8-qq-e-f1-405,出さない,SS-BM75-8,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/12K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
BMW,4シリーズ F33 カブリオレ,DBA-3R30,13～UP,電子制御ショック非対応,113190,,247469,SS-BM75-9-qq-e-f1-406,SS-BM75-9-qq-e-d-406,SS-BM75-9,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/14K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
BMW,5シリーズ E34,E-H25/E-H35/E-HB20/E-HD26,88～96,6気筒<br>適合グレード:520i/525i/535i<br>ストラット外径:51mm,113190,,246301,SS-BM10-qq-e-f1-407,出さない,SS-BM10,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/7K,,フルタップ式車高調<br>減衰力30段,フロント要溶接,,148000,2000,出さない
BMW,5シリーズ E34,E-H25/E-H35/E-HB20/E-HD26,88～96,6気筒<br>適合グレード:520i/525i/535i<br>ストラット外径:55mm,113190,,247749,SS-BM12-qq-e-f1-408,出さない,SS-BM12,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/7K,,フルタップ式車高調<br>減衰力30段,フロント要溶接,,148000,2000,出さない
BMW,5シリーズ E34,E-HE30/E-HE40,88～96,8気筒<br>適合グレード:530i/540i<br>ストラット外径:51mm,113190,,246620,SS-BM11-qq-e-f1-409,出さない,SS-BM11,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,フロント要溶接,,148000,2000,出さない
BMW,5シリーズ E34,E-HE30/E-HE40,88～96,8気筒<br>適合グレード:530i/540i<br>ストラット外径:55mm,113190,,246621,SS-BM13-qq-e-f1-410,出さない,SS-BM13,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,フロント要溶接,,148000,2000,出さない
BMW,5シリーズ E39,E-DE44/GF-DE44/GH-DE44/E-DN44/GF-DN44/GH-DN44,96～04,8気筒<br>適合グレード:540i,113190,,247452,SS-BM23-qq-e-f1-412,SS-BM23-qq-e-d-412,SS-BM23,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,10K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
BMW,5シリーズ E39,E-DM25/E-DT25/E-DD25/E-DT30/E-DM28/E-DD28/GF-DM25/GF-DT25/GF-DD25/GF-DT30/GF-DM28/GF-DD28/GH-DM25/GH-DT25/GH-DD25/GH-DT30/GH-DM28/GH-DD28,96～04,6気筒<br>適合グレード:525i/528i/530i,113190,,246867,SS-BM22-qq-e-f1-411,SS-BM22-qq-e-d-411,SS-BM22,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,152500
BMW,5シリーズ E60,ABA-NA25/ABA-NE25/ABA-NU25/ABA-DT25/ABA-NA30/ABA-NE30/ABA-NU30/GH-NA25/GH-NE25/GH-NU25/GH-DT25/GH-NA30/GH-NE30/GH-NU30,03～10,6気筒<br>適合グレード:525i/530i<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,247752,SS-BM40-qq-e-f1-413,SS-BM40-qq-e-d-413,SS-BM40,XYZ,SSタイプ車高調,固定式ピロアッパー/アルミリジット,9K/9K,ダウン量(ノーマル比)<br>F:約70～80mm/R:約85～95mm,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,5シリーズ E60,ABA-NB40/ABA-NW40/ABA-NB48/ABA-NW48/ABA-NB44/GH-NB40/GH-NW40/GH-NB48/GH-NW48/GH-NB44,03～10,8気筒<br>適合グレード:540i/545i/550i<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,246625,SS-BM41-qq-e-f1-414,出さない,SS-BM41,XYZ,SSタイプ車高調,固定式ピロアッパー/アルミリジット,10K/9K,ダウン量(ノーマル比)<br>F:約70～80mm/R:約85～95mm,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,5シリーズ F10,DBA-FW20/DBA-FP25/DBA-FR30/DBA-FR35/DBA-XG20/DBA-XG28/CBA-FW20/CBA-FP25/CBA-FR30/CBA-FR35/CBA-XG20/CBA-XG28,10～17,4気筒/6気筒<br>適合グレード:523d/523i/528i/535i<br>ツーリング不可<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,246875,SS-BM75-qq-e-f1-415,SS-BM75-qq-e-d-415,SS-BM75,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,144700
BMW,5シリーズ G30,,17～UP,4気筒/6気筒<br>電子制御ショック非対応,128037,,246633,SS-BM78-qq-e-f1-181k,出さない,SS-BM78,XYZ,SSタイプ車高調,アルミリジット/スチールリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
BMW,6シリーズ E63,ABA-EH30/GH-EH30,03～11,6気筒<br>適合グレード:630i<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,247179,SS-BM43-qq-e-f1-416,出さない,SS-BM43,XYZ,SSタイプ車高調,固定式ピロアッパー/アルミリジット,11K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,6シリーズ E63,ABA-EH44/GH-EH44/ABA-EH48/GH-EH48,03～11,8気筒<br>適合グレード:645Ci/650i<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,246626,SS-BM44-qq-e-f1-417,出さない,SS-BM44,XYZ,SSタイプ車高調,固定式ピロアッパー/アルミリジット,11K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,6シリーズ E64 カブリオレ,ABA-EK44/GH-EK44/ABA-EK48/GH-EK48,03～11,8気筒<br>適合グレード:645Ci/650i<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,247456,SS-BM46-qq-e-f1-419,出さない,SS-BM46,XYZ,SSタイプ車高調,固定式ピロアッパー/アルミリジット,11K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,6シリーズ E64 カブリオレ,,03～11,6気筒<br>適合グレード:630i<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,246627,SS-BM45-qq-e-f1-418,出さない,SS-BM45,XYZ,SSタイプ車高調,固定式ピロアッパー/アルミリジット,11K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,6シリーズ F12 カブリオレ,DBA-LW30/CBA-LW30/ABA-LW30/DBA-LZ44/CBA-LZ44/ABA-LZ44/DBA-YP44/CBA-YP44/ABA-YP44,11～UP,適合グレード:640i/650i カブリオレ<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,246310,SS-BM75-3-qq-e-f1-420,出さない,SS-BM75-3,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,6シリーズ F13 クーペ,DBA-LW30C/CBA-LW30C/ABA-LW30C/DBA-LX44/CBA-LX44/ABA-LX44,11～UP,適合グレード:640i/650i クーペ<br>レベライザー付車不可<br>電子制御ショック非対応,105766,,247759,SS-BM75-4-qq-e-f1-421,出さない,SS-BM75-4,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/8K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,出さない
BMW,7シリーズ E38,,94～02,6気筒<br>適合グレード:728i/728iL<br>レベライザー付車不可<br>エアサス車不可<br>電子制御ショック非対応,135459,,246866,SS-BM21-1-qq-e-f1-422,出さない,SS-BM21-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/9K,,フルタップ式車高調<br>減衰力30段,,,178000,2000,出さない
BMW,7シリーズ E38,,94～02,8気筒<br>適合グレード:735i/740iL<br>レベライザー付車不可<br>エアサス車不可<br>電子制御ショック非対応,135459,,246302,SS-BM21-2-qq-e-f1-423,出さない,SS-BM21-2,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,14K/9K,,フルタップ式車高調<br>減衰力30段,,,178000,2000,出さない
BMW,7シリーズ E65,ABA-HL40/GH-HL40/ABA-HL48/GH-HL48/ABA-GL36/GH-GL36/ABA-GL44/GH-GL44,01～09,8気筒<br>適合グレード:735i/740i/745i/750i<br>レベライザー付車不可<br>電子制御ショック非対応,128037,,247457,SS-BM49-qq-e-f1-426,出さない,SS-BM49,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/10K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
BMW,7シリーズ E65,,01～09,12気筒<br>レベライザー付車不可<br>電子制御ショック非対応,128037,,246303,SS-BM50-qq-e-f1-424,出さない,SS-BM50,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,14K/10K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
BMW,7シリーズ E65,,01～09,6気筒<br>レベライザー付車不可<br>電子制御ショック非対応,128037,,246628,SS-BM48-qq-e-f1-425,出さない,SS-BM48,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/10K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
BMW,7シリーズ E66,ABA-GN60/GH-GN60,01～09,12気筒<br>適合グレード:760Li<br>レベライザー付車不可<br>電子制御ショック非対応,128037,,246304,SS-BM53-qq-e-f1-427,出さない,SS-BM53,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,14K/12K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
BMW,7シリーズ E66,ABA-HN48/GH-HN48/ABA-GN44/GH-GN44,01～09,8気筒<br>適合グレード:745Li/750Li<br>レベライザー付車不可<br>電子制御ショック非対応,128037,,246869,SS-BM52-qq-e-f1-429,出さない,SS-BM52,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/10K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
BMW,7シリーズ E66,,01～09,6気筒<br>適合グレード:730Li<br>レベライザー付車不可<br>電子制御ショック非対応,128037,,247755,SS-BM51-qq-e-f1-428,出さない,SS-BM51,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/10K,,フルタップ式車高調<br>減衰力30段,,,168000,2000,出さない
BMW,M2 F87,,16～UP,,135459,,247471,SS-BM82-qq-e-f1-183k,SS-BM82-qq-e-d-183k,SS-BM82,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/14K,,フルタップ式車高調<br>減衰力30段,,,178000,2000,175900
BMW,M3 E36 クーペ,E-M3B/E-M3C,94～99,,113190,,246622,SS-BM18-qq-e-f1-430,出さない,SS-BM18,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/10K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,出さない
